delivery_h3,number_of_orders,total_sales,failed_deliveries,pct_failed_deliveries
631781489541555711,1,4372.49,0,0.0
631781084717227519,1,542.60,0,0.0
631781489131607039,1,1866.24,0,0.0
631781457275421183,1,1215.27,0,0.0
631781489782299647,1,1813.00,0,0.0
631781084772586495,2,3426.98,2,66.66667
631781088916889087,1,3733.70,0,0.0
631781457052304895,1,2796.16,1,50.0
631781084347553279,1,3692.16,1,25.0
631781455467537407,1,5593.54,0,0.0
631781452944350719,1,4854.32,1,50.0
631781453217852415,1,6104.24,1,50.0
631781085013882879,1,2437.76,1,100.0
631781457228095999,1,2396.44,0,0.0
631781457156156927,1,2010.75,1,33.333336
631781084845235199,1,956.32,0,0.0
631781455885388799,1,501.88,1,50.0
631781452910330879,1,937.76,1,50.0
631781085172729855,1,1327.55,0,0.0
631781456485114367,1,4274.56,0,0.0
631781457153682943,1,920.48,0,0.0
631781489130196479,1,1184.85,0,0.0
631781457322513407,1,4691.12,0,0.0
631781451736622591,1,1775.92,1,50.0
631781457588323327,1,948.80,1,100.0
631781456016786943,1,1167.77,1,100.0
631781452168259583,1,1712.38,2,100.0
631781088861970943,1,2508.15,1,100.0
631781457715274751,1,871.40,0,0.0
631781455293245951,1,7002.66,0,0.0
631781455495974399,1,3865.32,0,0.0
631781457210190335,1,4196.40,0,0.0
631781457497967103,1,898.05,0,0.0
631781457730803711,1,1586.25,1,33.333336
631781457375705087,1,1810.72,0,0.0
631781451732714495,1,4235.73,1,33.333336
631781089428428287,1,5847.50,0,0.0
631781089013213695,1,2473.36,1,100.0
631781452897537023,1,6182.82,1,50.0
631781457455285247,1,920.93,1,100.0
631781455340203519,1,8203.74,0,0.0
631781455280097791,1,2793.91,0,0.0
631781088847480831,1,1053.83,1,100.0
631781084768941567,1,2085.68,0,0.0
631781457295170047,1,1314.11,0,0.0
631781455882578943,1,6815.50,0,0.0
631781453714754047,1,414.64,1,50.0
631781088839787519,1,2921.68,1,50.0
631781455466779135,1,4572.72,0,0.0
631781455878754815,1,233.01,0,0.0
631781086262289407,1,2190.23,0,0.0
631781456938613759,1,7172.22,0,0.0
631781457168632319,1,1452.06,1,50.0
631781451712816639,1,2019.93,0,0.0
631781452279874047,1,2537.14,0,0.0
631781456469105151,1,4452.88,1,50.0
631781453185988607,1,134.30,0,0.0
631781454803708415,1,271.62,0,0.0
631781088940200447,1,3176.40,0,0.0
631781452680072703,1,187.10,0,0.0
631781455293222399,1,1223.56,0,0.0
631781457687521279,1,236.57,0,0.0
631781089412672511,1,8260.84,1,50.0
631781455279778815,1,972.51,0,0.0
631781085617282047,1,7538.46,1,50.0
631781457454622207,1,3346.35,1,100.0
631781457467388927,1,723.32,1,100.0
631781489582152191,1,998.05,0,0.0
631781457239688191,1,6399.21,0,0.0
631781489541232639,1,3630.92,0,0.0
631781088907966463,1,2769.99,1,33.333336
631781455790892031,1,702.94,0,0.0
631781089086391807,1,1604.62,0,0.0
631781489249041407,1,530.40,0,0.0
631781457745327615,1,1121.67,0,0.0
631781452571544063,1,1393.76,0,0.0
631781489355083263,1,1149.22,0,0.0
631781457368557567,1,3397.10,0,0.0
631781451726088191,1,2865.64,0,0.0
631781453399144959,1,1048.08,1,50.0
631781457575392767,1,3135.45,1,33.333336
631781452870880767,1,3925.58,1,100.0
631781456471431679,1,2016.86,0,0.0
631781453695084543,1,3080.09,0,0.0
631781457135972863,1,6720.88,0,0.0
631781457710924799,1,5486.24,0,0.0
631781052895815679,2,3453.25,0,0.0
631781489248091647,1,2457.44,0,0.0
631781452057949183,1,865.61,1,100.0
631781451652466687,1,4209.68,1,100.0
631781086199860223,1,449.70,0,0.0
631781456949413887,1,454.67,0,0.0
631781451533835263,1,1950.64,0,0.0
631781489523077631,1,5729.44,0,0.0
631781456964662271,1,2959.34,0,0.0
631781455789936127,1,3859.02,1,50.0
631781052642037247,1,2143.75,0,0.0
631781457478289919,1,1637.50,1,50.0
631781084955561471,1,1835.69,0,0.0
631781455935170047,1,2631.54,0,0.0
631781457747426815,1,3553.34,0,0.0
631781453407530495,1,1166.94,0,0.0
631781088843104767,1,761.15,0,0.0
631781489256826367,1,1574.10,0,0.0
631781455800153087,1,426.84,0,0.0
631781084280393215,1,935.76,0,0.0
631781489262617599,1,2275.34,1,50.0
631781457173704191,1,1013.26,1,100.0
631781453379298303,1,3179.03,0,0.0
631781453269641727,1,5297.80,0,0.0
631781085629656063,1,1079.56,0,0.0
631781457153864191,1,2607.06,0,0.0
631781457435673087,1,3849.42,1,100.0
631781089432627711,1,3465.00,0,0.0
631781454222822911,1,10697.54,0,0.0
631781456191991295,1,1265.76,1,100.0
631781457726443007,2,3053.42,0,0.0
631781082576907263,1,1261.84,1,100.0
631781457209220607,1,1201.00,0,0.0
631781457679751167,1,1576.69,0,0.0
631781456195622399,1,581.04,2,100.0
631781489554102783,1,3145.25,0,0.0
631781457686549503,1,2887.12,0,0.0
631781454787554303,2,7548.63,0,0.0
631781452679669759,1,1860.20,0,0.0
631781457274211327,1,6135.78,1,50.0
631781452660408831,1,1602.92,1,50.0
631781453248269823,1,547.85,0,0.0
631781457168752127,1,2731.22,0,0.0
631781452850874367,1,7203.84,1,25.0
631781086261753343,1,11686.17,1,33.333336
631781457502701567,1,266.12,0,0.0
631781457158768127,1,1967.68,0,0.0
631781085127120383,1,5356.71,1,33.333336
631781453385019903,1,1206.59,0,0.0
631781052152724479,1,2533.15,0,0.0
631781084351777279,1,4613.28,1,33.333336
631781455278819327,1,3102.02,1,50.0
631781456868551167,1,2497.04,0,0.0
631781457702978047,1,853.12,0,0.0
631781084851874303,1,1960.05,1,100.0
631781457345567743,1,4756.00,0,0.0
631781457304922623,1,638.68,1,50.0
631781452844119551,1,3616.80,1,100.0
631781085174679039,1,2301.10,0,0.0
631781489281722367,1,1908.06,0,0.0
631781085194847743,1,1185.93,1,100.0
631781456907665919,1,1175.68,1,100.0
631781451673265663,1,4449.24,1,50.0
631781457436415487,1,1445.36,0,0.0
631781457274628095,1,732.74,0,0.0
631781457481001983,1,534.01,0,0.0
631781457756469759,1,766.82,1,50.0
631781457368461823,1,227.54,0,0.0
631781456897031679,1,4479.72,1,50.0
631781453216787455,1,1609.84,0,0.0
631781455277097983,1,3146.30,0,0.0
631781453206788095,1,498.06,0,0.0
631781451632850943,1,2107.31,0,0.0
631781088857998335,1,1865.35,1,100.0
631781453178937855,1,1786.11,1,100.0
631781088876134911,1,1810.34,1,100.0
631781082449612287,1,833.55,0,0.0
631781457209290239,1,1030.43,0,0.0
631781457156023807,1,3168.32,0,0.0
631781084820821503,1,2136.04,0,0.0
631781452126032895,1,1602.69,0,0.0
631781457337924607,1,1016.08,1,100.0
631781085657895423,1,1484.59,1,100.0
631781453392534527,1,47.98,0,0.0
631781489299280895,1,228.98,0,0.0
631781457186049535,1,1174.78,0,0.0
631781457155692031,1,669.38,0,0.0
631781082939833855,1,1173.16,0,0.0
631781451652162559,2,7684.24,0,0.0
631781457336284159,1,307.24,0,0.0
631781452908783615,1,898.45,0,0.0
631781086162863615,1,2171.63,0,0.0
631781455790988287,1,2322.04,0,0.0
631781457177168895,1,2209.34,0,0.0
631781453252611583,1,1467.41,0,0.0
631781451725168127,1,1375.52,0,0.0
631781452665325055,1,2483.92,0,0.0
631781453426452991,1,26.05,0,0.0
631781451679968255,1,4850.35,0,0.0
631781455291067391,1,1097.06,0,0.0
631781453342201343,1,4471.14,0,0.0
631781085655929343,1,84.16,0,0.0
631781454783363583,1,2855.91,0,0.0
631781457573627903,1,724.36,0,0.0
631781455313526271,1,4628.03,0,0.0
631781457445136895,1,1330.57,0,0.0
631781451689776127,1,1659.58,0,0.0
631781452220679167,1,837.49,0,0.0
631781451633445887,1,1184.21,0,0.0
631781084325266431,1,596.44,0,0.0
631781489220267007,1,393.73,0,0.0
631781455467421183,1,1233.81,0,0.0
631781489266945023,1,800.89,0,0.0
631781456349285887,1,691.01,0,0.0
631781457273411071,1,995.82,0,0.0
631781054045955583,1,3993.66,0,0.0
631781052962052607,1,2815.94,0,0.0
631781455467494911,1,2525.40,0,0.0
631781455497305087,1,4214.10,0,0.0
631781084366284287,1,874.32,0,0.0
631781457542171135,1,159.03,0,0.0
631781457441522687,1,4122.52,0,0.0
631781086195290623,1,2582.48,0,0.0
631781457375175679,1,1490.80,0,0.0
631781052604751359,1,3447.71,0,0.0
631781088840694271,1,1820.39,0,0.0
631781456874162687,1,495.60,0,0.0
631781084469963263,1,930.37,0,0.0
631781455292343295,1,895.02,0,0.0
631781452058040319,1,4521.28,0,0.0
631781489540873215,1,997.80,0,0.0
631781451539710975,1,3192.10,0,0.0
631781456514141695,1,1382.09,0,0.0
631781052606973439,1,1216.04,0,0.0
631781084588021247,1,916.99,0,0.0
631781489554492415,1,3711.50,0,0.0
631781489277591039,1,1792.60,0,0.0
631781454787711999,1,1226.57,0,0.0
631781451825329151,1,2799.54,0,0.0
631781457671675391,1,2592.94,0,0.0
631781456008752127,1,895.35,0,0.0
631781455902692863,1,1433.49,0,0.0
631781489496968703,1,2540.64,0,0.0
631781453212734975,1,703.00,0,0.0
631781451850262527,1,548.97,0,0.0
631781456898774527,1,2497.87,0,0.0
631781452048975359,1,2927.05,0,0.0
631781457362833919,1,2186.15,0,0.0
631781082447348223,1,216.35,0,0.0
631781085988562943,1,877.68,0,0.0
631781457538969087,1,1558.83,0,0.0
631781456970195967,1,145.70,0,0.0
631781088859936767,1,961.97,0,0.0
631781453449170431,1,1530.01,0,0.0
631781085422597119,1,1088.40,0,0.0
631781455878022143,1,2633.66,0,0.0
631781451513242623,1,2125.22,0,0.0
631781054049279487,1,2114.43,0,0.0
631781456245260799,1,2353.28,0,0.0
631781453441960447,1,1193.54,0,0.0
631781453344035327,1,1447.80,0,0.0
631781457226017279,1,1552.32,0,0.0
631781457149920255,1,1502.93,0,0.0
631781452917849087,1,1594.19,0,0.0
631781489112259583,1,283.23,0,0.0
631781489481140223,1,2656.39,0,0.0
631781084368998911,1,2755.16,0,0.0
631781489272424959,1,2082.16,0,0.0
631781457245013503,1,816.65,0,0.0
631781452185132031,1,2814.17,0,0.0
631781489271187967,1,1437.48,0,0.0
631781457357122559,1,346.94,0,0.0
631781489209652223,1,906.60,0,0.0
631781457435749375,1,1750.40,0,0.0
631781052146863103,1,7939.54,0,0.0
631781457780303871,1,15658.16,2,50.0
631781454223551999,1,2711.02,0,0.0
631781085135919103,1,1663.78,0,0.0
631781489245693951,1,1518.39,0,0.0
631781088898966015,1,2198.43,0,0.0
631781452201186303,1,344.38,0,0.0
631781457098483199,1,1014.31,0,0.0
631781489399048703,1,5710.86,1,50.0
631781451849897983,1,1138.82,0,0.0
631781084552112639,1,3652.20,1,50.0
631781452879633919,1,4157.16,0,0.0
631781455532223487,1,4128.34,0,0.0
631781453084926463,1,842.60,0,0.0
631781453466805247,1,728.32,0,0.0
631781488173660159,1,3560.13,0,0.0
631781085030204927,1,4607.50,1,50.0
631781088872651775,1,933.25,0,0.0
631781457362158591,1,320.47,0,0.0
631781085651511295,1,6920.18,0,0.0
631781455467603455,1,3018.62,1,50.0
631781452635531263,1,380.65,0,0.0
631781455792596479,1,971.60,0,0.0
631781457514259455,1,773.54,1,100.0
631781458178054143,1,4300.26,0,0.0
631781457165436415,1,1762.19,0,0.0
631781052845428223,1,5452.12,0,0.0
631781457323545087,1,2416.70,0,0.0
631781452945252863,1,4710.36,0,0.0
631781452185142783,1,562.92,0,0.0
631781455347720703,1,3351.15,1,33.333336
631781082538318335,1,3179.98,0,0.0
631781456970405887,1,1386.18,0,0.0
631781457721090559,1,382.78,0,0.0
631781086214906879,1,5150.74,0,0.0
631781489132470783,1,1255.67,0,0.0
631781455465388031,1,669.28,0,0.0
631781455462781439,1,376.83,0,0.0
631781457293512191,1,3581.49,0,0.0
631781457418802175,1,750.72,0,0.0
631781088846956031,1,2835.71,0,0.0
631781452644935167,1,1815.48,1,33.333336
631781489306377215,1,1537.33,1,100.0
631781457144124927,1,2528.47,0,0.0
631781089429457919,1,2573.44,0,0.0
631781489135676415,1,1145.03,1,100.0
631781082585126911,1,3364.56,0,0.0
631781451826424319,1,1427.47,1,100.0
631781084883366399,1,5639.08,1,25.0
631781088890907647,1,1522.04,1,100.0
631781457360140287,1,1135.94,0,0.0
631781082580773887,1,4876.08,0,0.0
631781084975171071,1,1034.22,0,0.0
631781452042296319,1,1135.20,0,0.0
631781085176763903,1,880.62,0,0.0
631781089013701631,1,6207.00,0,0.0
631781456940289023,1,594.05,1,100.0
631781456959053311,1,2304.98,0,0.0
631781489266486783,1,1008.99,0,0.0
631781088939239423,1,2206.03,0,0.0
631781457056359423,1,1078.56,0,0.0
631781456623226367,1,2770.21,0,0.0
631781453350767103,1,3488.31,0,0.0
631781452838751231,1,2098.49,0,0.0
631781457746404351,1,210.66,0,0.0
631781457500735999,1,316.54,1,100.0
631781457221143039,1,7821.90,0,0.0
631781451705564159,1,1469.85,0,0.0
631781451857518079,1,8136.44,1,50.0
631781452054382079,1,1395.89,1,100.0
631781457357585919,1,1841.58,0,0.0
631781457745304063,1,1383.26,1,100.0
631781457285405695,1,2001.18,0,0.0
631781457362236927,1,2824.27,0,0.0
631781086231677951,1,620.59,0,0.0
631781452241851391,1,2523.15,0,0.0
631781082548732415,1,2741.16,0,0.0
631781457540849151,1,1606.69,0,0.0
631781452848785407,1,3077.87,0,0.0
631781452258864639,1,908.38,0,0.0
631781455291399167,1,1792.44,0,0.0
631781084831638527,1,578.65,0,0.0
631781489106184703,1,1674.28,0,0.0
631781451820645375,1,3336.48,0,0.0
631781457335077375,1,1178.96,0,0.0
631781489528485375,1,2489.02,0,0.0
631781457019810815,1,1449.01,0,0.0
631781084638008831,1,334.38,0,0.0
631781452872223231,1,744.47,0,0.0
631781089429476351,1,2794.66,0,0.0
631781084312635391,1,2760.03,0,0.0
631781457191635967,1,1046.69,0,0.0
631781455262166015,1,2418.34,0,0.0
631781455886291967,1,2821.69,0,0.0
631781457512675327,1,2337.61,0,0.0
631781489272456703,1,347.25,0,0.0
631781085630900223,1,668.02,0,0.0
631781452253960703,1,1771.63,0,0.0
631781456939619839,1,451.50,0,0.0
631781451739179007,1,3812.26,0,0.0
631781456251345407,1,1945.34,0,0.0
631781452847438335,1,1444.69,0,0.0
631781084509787647,1,1081.18,0,0.0
631781489502601727,1,1713.57,0,0.0
631781457534560255,1,1685.59,0,0.0
631781455458844159,1,996.84,0,0.0
631781084375575551,1,777.14,0,0.0
631781088880935423,1,2651.67,0,0.0
631781084504911359,1,4359.56,0,0.0
631781457483891711,1,191.69,0,0.0
631781456521345023,1,4243.25,0,0.0
631781453143676415,1,2420.86,0,0.0
631781457719901183,1,2967.56,1,50.0
631781457273210367,1,11909.94,2,66.66667
631781452915018751,1,2006.27,0,0.0
631781456353433599,1,3289.65,1,100.0
631781457343858175,1,294.36,2,66.66667
631781455532157951,1,4198.43,0,0.0
631781084752006143,1,1852.09,0,0.0
631781455886583807,1,4590.40,1,50.0
631781457424493567,1,1428.62,0,0.0
631781489302738943,1,10476.00,0,0.0
631781451672792575,1,3579.34,0,0.0
631781457236462591,1,1354.91,0,0.0
631781454787917311,1,2288.94,0,0.0
631781457310537215,1,3266.48,1,100.0
631781085416415743,1,1804.79,0,0.0
631781454727164927,1,4778.85,2,66.66667
631781457238472191,1,3251.72,0,0.0
631781052692212223,1,1919.12,1,100.0
631781088917729791,1,5254.56,0,0.0
631781089377427967,1,1275.72,2,100.0
631781452661707775,1,651.04,0,0.0
631781084828716031,1,254.67,0,0.0
631781457375332351,1,5186.12,0,0.0
631781086158170111,1,4958.13,2,66.66667
631781052879756799,1,3173.63,1,100.0
631781457473998335,1,1907.90,2,100.0
631781085893285887,1,4016.52,0,0.0
631781457194036735,1,3739.38,0,0.0
631781453447643647,1,2208.02,1,50.0
631781489554032127,1,2192.89,0,0.0
631781452098574335,1,4891.92,2,50.0
631781454790745087,1,1894.51,0,0.0
631781454791273471,1,1296.68,0,0.0
631781457440807423,1,1390.46,0,0.0
631781454794091007,1,4043.74,1,100.0
631781456967895039,1,25.64,1,100.0
631781084864890879,1,744.05,0,0.0
631781457726637567,1,3399.72,0,0.0
631781457216428543,1,1061.13,0,0.0
631781456930718207,1,2717.48,0,0.0
631781088679266303,1,8951.64,1,50.0
631781085427088383,1,1675.98,1,100.0
631781455348153855,1,7437.88,0,0.0
631781456933641727,1,1447.75,0,0.0
631781457318175743,1,1092.00,0,0.0
631781084277769727,1,4073.73,2,66.66667
631781085165070847,1,3206.49,0,0.0
631781454796155391,1,25894.20,0,0.0
631781457133582847,1,1055.44,0,0.0
631781456998654975,1,1704.63,1,100.0
631781453214811135,1,3817.38,2,100.0
631781457285887487,1,958.20,0,0.0
631781084842444287,1,1077.62,0,0.0
631781457279372799,1,1561.78,1,50.0
631781456618249727,1,3328.03,0,0.0
631781457503676415,1,1176.62,0,0.0
631781451784890367,1,7626.78,0,0.0
631781052784316927,1,2183.67,1,100.0
631781453202237439,1,3434.18,0,0.0
631781457282744831,1,2609.43,0,0.0
631781489231084543,1,1358.48,1,100.0
631781452943086591,1,2321.76,1,100.0
631781452188544511,1,1737.89,0,0.0
631781451715622399,1,1607.54,0,0.0
631781085372434431,1,4379.52,0,0.0
631781456019270655,1,6179.07,1,33.333336
631781457155498495,1,582.93,0,0.0
631781457512197119,1,6024.74,0,0.0
631781454810191359,1,1129.64,1,50.0
631781489505746431,1,1751.39,0,0.0
631781455608203775,1,1103.23,0,0.0
631781089051372031,1,2621.88,0,0.0
631781088844988927,1,2438.14,0,0.0
631781453342304767,1,1906.28,1,100.0
631781082551662591,2,3620.22,0,0.0
631781453450587647,1,1746.14,0,0.0
631781489528409599,1,3392.72,0,0.0
631781457286865919,1,441.18,1,100.0
631781451657957887,1,2709.80,0,0.0
631781458165671935,1,5196.21,0,0.0
631781455881576959,1,2603.60,0,0.0
631781452665873407,1,1654.60,1,100.0
631781453386124287,1,2638.06,0,0.0
631781451723238911,1,3270.80,0,0.0
631781489484588031,1,739.31,1,100.0
631781084948956671,1,642.95,1,100.0
631781489243871231,1,2523.04,0,0.0
631781489289248255,1,999.71,0,0.0
631781089425949695,1,643.03,1,100.0
631781453210115583,1,3687.65,1,100.0
631781052226489855,1,1303.49,0,0.0
631781451713926655,1,2116.86,1,50.0
631781457424492031,1,2778.90,0,0.0
631781456936581631,1,6676.74,0,0.0
631781489529709567,1,18966.36,0,0.0
631781457328250367,1,2499.09,0,0.0
631781455986804223,1,5701.46,0,0.0
631781457679211007,1,2233.64,0,0.0
631781453430686719,1,815.87,0,0.0
631781456904508927,1,5333.61,0,0.0
631781457379544575,1,1512.96,0,0.0
631781456015862271,1,3966.92,2,100.0
631781088939424255,1,1402.94,0,0.0
631781457136081919,1,5469.93,1,33.333336
631781454786903039,1,2529.66,1,100.0
631781088659057151,1,1025.43,1,33.333336
631781452861296127,1,3033.45,0,0.0
631781451717457919,1,399.78,0,0.0
631781455538993663,1,1415.07,0,0.0
631781088877557759,1,5851.46,0,0.0
631781489252260863,1,645.80,0,0.0
631781052670891007,1,3316.39,0,0.0
631781088576095743,1,586.80,1,100.0
631781489243407871,1,1568.72,0,0.0
631781456245710335,1,2195.33,0,0.0
631781489513988607,1,4685.94,0,0.0
631781455341596159,1,701.49,0,0.0
631781457149248511,1,1028.43,0,0.0
631781085949395455,1,3437.87,1,100.0
631781451541896703,1,13632.92,0,0.0
631781457307964927,1,1368.22,0,0.0
631781489484948991,1,3072.06,0,0.0
631781456884976127,1,5511.93,2,66.66667
631781456930243583,1,1663.38,1,100.0
631781456007720447,1,4121.27,0,0.0
631781457454763007,1,1547.06,0,0.0
631781089050154495,1,3203.17,0,0.0
631781084379145727,1,456.48,0,0.0
631781452249585663,1,3699.32,1,50.0
631781453348825087,1,3564.40,0,0.0
631781456930935295,1,5119.76,0,0.0
631781089086904319,1,3610.34,1,50.0
631781052280771583,1,6238.48,1,50.0
631781082425895935,1,880.11,0,0.0
631781088670927871,1,2913.55,0,0.0
631781453196644863,1,730.58,0,0.0
631781457462068223,1,2492.59,0,0.0
631781457372270079,1,2688.96,0,0.0
631781456428926975,1,6834.82,1,50.0
631781451513798143,1,598.04,0,0.0
631781457501897727,1,1396.50,1,50.0
631781453284713983,1,5490.02,0,0.0
631781456886772223,2,15880.75,1,25.0
631781088841803775,1,90.61,0,0.0
631781457045179391,1,4779.66,0,0.0
631781457595099135,1,437.76,0,0.0
631781088944207871,1,6817.02,0,0.0
631781452007206399,1,5901.82,0,0.0
631781453217218047,1,278.68,0,0.0
631781457687407615,1,1540.24,0,0.0
631781452897621503,1,780.68,0,0.0
631781452048780287,1,559.93,0,0.0
631781088872932863,1,721.01,0,0.0
631781451511697919,1,3674.58,1,50.0
631781456905989631,1,287.00,0,0.0
631781452189571583,1,3257.55,1,100.0
631781084993300479,1,1217.70,1,33.333336
631781457457196543,1,4149.84,1,50.0
631781452839036415,1,4389.33,1,33.333336
631781457341627903,1,1571.19,0,0.0
631781088609715711,1,1454.37,0,0.0
631781456463586815,1,7238.72,1,50.0
631781452947328511,1,7684.41,1,33.333336
631781451704078847,1,1984.02,1,100.0
631781489506114559,1,5708.56,1,50.0
631781456245249535,1,3774.52,0,0.0
631781052159663103,1,1551.16,0,0.0
631781457488860159,2,5052.31,2,40.0
631781453378055167,1,3508.48,1,100.0
631781457366553087,1,3154.98,0,0.0
631781453477332479,1,4104.24,1,50.0
631781088852045311,1,1897.89,0,0.0
631781453487159295,1,134.63,0,0.0
631781457273494015,1,3833.51,0,0.0
631781457691030527,1,1515.05,0,0.0
631781086257748479,1,573.34,0,0.0
631781455292374527,1,1195.25,0,0.0
631781455309671935,1,1698.22,0,0.0
631781453183358463,1,620.44,0,0.0
631781489243108351,1,139.54,0,0.0
631781455790496767,1,1608.87,0,0.0
631781489268676095,1,673.96,0,0.0
631781452054692863,1,2945.07,0,0.0
631781489581385215,1,279.57,0,0.0
631781457534517759,1,1278.54,0,0.0
631781489554406911,1,1128.12,0,0.0
631781453713773055,1,524.50,0,0.0
631781451720090623,1,1494.96,0,0.0
631781089425490943,1,2347.39,0,0.0
631781452183526911,1,1193.70,0,0.0
631781457268188671,1,3320.27,0,0.0
631781452888999423,1,755.77,0,0.0
631781457691614207,1,3312.92,0,0.0
631781456905814527,1,2035.56,0,0.0
631781456098134015,1,1427.07,0,0.0
631781457222134783,1,1348.86,0,0.0
631781457228294655,1,2707.68,0,0.0
631781084428089343,1,1982.91,0,0.0
631781457346485247,1,1611.06,0,0.0
631781086195247615,1,1710.92,0,0.0
631781088846828543,1,1008.16,0,0.0
631781084913288703,1,1681.63,0,0.0
631781457454900223,1,1294.84,0,0.0
631781457474383359,1,1453.93,0,0.0
631781457293100031,1,549.17,0,0.0
631781451689463295,1,4010.61,0,0.0
631781456881469951,1,1102.03,0,0.0
631781452897524223,1,1972.29,0,0.0
631781453392647679,1,4091.02,0,0.0
631781457411296767,1,1717.84,0,0.0
631781453442758143,1,1173.24,0,0.0
631781453084927999,1,2819.80,0,0.0
631781488172372991,1,374.86,0,0.0
631781453116955647,1,863.85,0,0.0
631781452056970751,1,1610.20,0,0.0
631781451632805375,1,3243.11,0,0.0
631781456908806143,1,1187.69,0,0.0
631781455548703231,1,3850.84,0,0.0
631781457400720895,1,373.25,0,0.0
631781052166898175,1,3239.11,0,0.0
631781489575582207,1,571.94,0,0.0
631781457592953855,1,2537.10,0,0.0
631781489554263551,1,1269.47,0,0.0
631781453167340031,1,2527.22,0,0.0
631781489246168063,1,2116.69,0,0.0
631781088911435775,1,1714.64,0,0.0
631781084437448703,1,2649.34,0,0.0
631781457268370943,1,821.60,0,0.0
631781457283532287,1,3064.52,0,0.0
631781489209945599,1,195.92,0,0.0
631781453177490431,1,1089.83,0,0.0
631781456953652223,1,55.65,0,0.0
631781089082498047,1,1765.12,0,0.0
631781052877648383,1,1923.74,0,0.0
631781489400787967,1,1365.03,0,0.0
631781457696963583,1,1411.16,0,0.0
631781453714710015,1,1138.04,0,0.0
631781454795872767,1,2333.86,0,0.0
631781453430069759,1,1883.90,0,0.0
631781457608591871,1,1108.82,0,0.0
631781451714193919,1,2630.70,0,0.0
631781089432792575,1,2398.24,0,0.0
631781084959024127,1,1650.51,0,0.0
631781457378983423,1,888.06,0,0.0
631781453459942911,1,1623.37,0,0.0
631781454783103487,1,518.12,0,0.0
631781084992707583,1,1160.03,0,0.0
631781455881736703,1,1558.49,0,0.0
631781455886713343,1,735.05,0,0.0
631781455800123903,1,1001.48,0,0.0
631781452049367551,1,892.27,0,0.0
631781456025041407,1,1071.87,0,0.0
631781451914838527,1,253.49,0,0.0
631781457539644415,1,2661.71,0,0.0
631781084520646143,1,1501.47,0,0.0
631781489310308863,1,861.94,0,0.0
631781457161307135,1,518.68,0,0.0
631781457746998783,1,1778.51,0,0.0
631781454727791103,1,4304.77,0,0.0
631781457135744511,1,688.17,0,0.0
631781455344279039,1,723.64,0,0.0
631781453485390335,1,618.50,0,0.0
631781457268224511,1,1286.36,0,0.0
631781489504850943,1,761.77,0,0.0
631781452646885375,1,982.58,0,0.0
631781457722484735,1,2876.04,0,0.0
631781489245209087,1,1881.11,0,0.0
631781489585286143,1,1353.46,0,0.0
631781452042220031,1,4295.98,0,0.0
631781489272497151,1,2113.87,0,0.0
631781086163802623,1,4198.80,0,0.0
631781088999549439,1,1069.50,1,33.333336
631781457373803519,1,11333.61,1,33.333336
631781451820658175,1,1730.14,0,0.0
631781086196292095,1,4857.00,0,0.0
631781455283414015,1,1051.46,1,50.0
631781088884534783,1,1035.49,1,100.0
631781085188405759,1,703.54,1,50.0
631781453212477951,1,1447.18,1,100.0
631781489249003007,1,3134.23,0,0.0
631781457370991615,1,4081.54,1,50.0
631781457038328831,1,1671.16,0,0.0
631781454394021375,1,6743.24,1,50.0
631781457300564479,1,2798.43,1,33.333336
631781084317635071,1,1665.20,0,0.0
631781455797035519,1,290.94,1,100.0
631781489264072703,1,6760.42,1,50.0
631781457360641023,1,4138.56,1,33.333336
631781457329581567,1,2294.70,0,0.0
631781084363267583,1,1350.20,0,0.0
631781489497823231,1,1743.39,1,100.0
631781457270483967,1,1255.41,0,0.0
631781455800644095,1,2328.23,0,0.0
631781457362704895,1,2590.04,1,50.0
631781456898982911,1,5050.76,0,0.0
631781089298992127,1,51.36,1,100.0
631781457184793087,1,2064.46,0,0.0
631781456007662079,1,2310.27,0,0.0
631781452839284223,1,160.16,0,0.0
631781084428239359,1,12084.90,0,0.0
631781457436715007,1,1790.69,0,0.0
631781452646730751,1,125.02,0,0.0
631781452236217855,1,1101.02,0,0.0
631781451653766143,1,2114.03,1,100.0
631781455538993151,1,2559.47,0,0.0
631781052081311231,1,1144.75,0,0.0
631781452192701951,1,276.30,1,100.0
631781452007556607,1,276.16,1,100.0
631781457203345919,1,1349.54,0,0.0
631781489579461119,1,3814.89,0,0.0
631781084903117823,1,979.98,0,0.0
631781457000744447,1,1418.94,1,50.0
631781084851443199,1,1998.08,0,0.0
631781084285228543,1,2202.71,0,0.0
631781457134831615,1,3399.70,0,0.0
631781489111394815,1,1081.31,1,100.0
631781456913787391,1,5375.34,1,50.0
631781452653340671,1,8005.56,2,50.0
631781457169266687,1,497.32,0,0.0
631781086192031743,1,1094.28,0,0.0
631781457369974271,1,2813.39,0,0.0
631781451826227711,1,4332.84,1,33.333336
631781088929211903,1,869.52,0,0.0
631781085929945599,1,327.68,0,0.0
631781451723883519,1,2477.16,0,0.0
631781456930941439,1,7672.80,0,0.0
631781453377844223,1,752.11,0,0.0
631781451954931711,1,2936.97,0,0.0
631781085060683775,1,2842.12,0,0.0
631781453193139199,1,6183.14,0,0.0
631781455790393855,1,2719.13,1,100.0
631781455611485695,1,4761.04,0,0.0
