order_id,product_id,quantity,sales,discount,profit
56e521f2-235d-46c0-a6ac-68e6a6c26db1,144,3,657.69,0.01,153.56
56e521f2-235d-46c0-a6ac-68e6a6c26db1,420,6,295.01,0.17,59.03
4199d027-0766-4b7e-937f-46c69f1acd9b,174,8,131.46,0.23,15.74
4199d027-0766-4b7e-937f-46c69f1acd9b,170,6,334.83,0.32,82.52
4199d027-0766-4b7e-937f-46c69f1acd9b,401,5,525.82,0.12,220.52
90fa7827-fc6f-4cfd-af26-45cf1734d674,300,7,628.1,0.46,150.11
90fa7827-fc6f-4cfd-af26-45cf1734d674,272,7,73.58,0.05,30.82
cd2141cc-b521-4ee5-872e-2e11b415efaf,282,5,675.64,0.12,96.41
cd2141cc-b521-4ee5-872e-2e11b415efaf,228,1,397.61,0.06,176.06
cd2141cc-b521-4ee5-872e-2e11b415efaf,255,8,402.06,0.27,115.1
2bf5233b-4337-4700-9f0b-20ec28dfc75f,470,10,124.93,0.06,21.01
2bf5233b-4337-4700-9f0b-20ec28dfc75f,324,8,547.2,0.35,53.39
5f217ee4-ba6e-4534-88de-26b8258c802c,174,5,302.13,0.35,49.67
5f217ee4-ba6e-4534-88de-26b8258c802c,460,7,711.33,0.38,81.79
5f217ee4-ba6e-4534-88de-26b8258c802c,384,9,570.69,0.3,121.21
595c5512-251b-484a-9014-8f6c1f403a9e,192,1,829.13,0.08,379.2
595c5512-251b-484a-9014-8f6c1f403a9e,218,7,862.48,0.34,182.35
595c5512-251b-484a-9014-8f6c1f403a9e,268,2,831.87,0.09,377.53
efff21ad-20b9-423e-ac94-4704c6bbeb44,30,8,718.98,0.37,144.32
efff21ad-20b9-423e-ac94-4704c6bbeb44,200,2,1128.77,0.35,356.26
efff21ad-20b9-423e-ac94-4704c6bbeb44,179,3,634.27,0.22,228.76
efff21ad-20b9-423e-ac94-4704c6bbeb44,121,4,849.64,0.44,51.32
efff21ad-20b9-423e-ac94-4704c6bbeb44,433,6,452.72,0.21,48.72
d026fc09-4f25-4421-be4c-1b74203a8e4b,398,7,334.16,0.3,54.81
9819a282-747c-4b3d-8ffa-47c6e113e808,437,8,112.99,0.21,36.16
9819a282-747c-4b3d-8ffa-47c6e113e808,329,6,245.2,0.19,87.71
9819a282-747c-4b3d-8ffa-47c6e113e808,378,7,916.85,0.1,137.48
9819a282-747c-4b3d-8ffa-47c6e113e808,216,3,252.74,0.41,23.07
c3048a9b-9509-463b-b4a0-eff384ceaa92,399,10,624.6,0.41,116.91
c3048a9b-9509-463b-b4a0-eff384ceaa92,196,6,853.73,0.15,337.03
f6b5b588-af5f-416a-a55f-502c6e3d38e1,500,2,175.33,0.35,27.88
f6b5b588-af5f-416a-a55f-502c6e3d38e1,222,1,660.14,0.46,46.08
f6b5b588-af5f-416a-a55f-502c6e3d38e1,397,10,1069.67,0.21,338.55
f6b5b588-af5f-416a-a55f-502c6e3d38e1,419,1,513.02,0.11,111.44
85f89acc-e417-4d84-b074-9ffcfd290da0,71,5,138.82,0.42,20.71
85f89acc-e417-4d84-b074-9ffcfd290da0,341,5,451.06,0.25,141.71
85f89acc-e417-4d84-b074-9ffcfd290da0,234,9,813.25,0.0,208.01
7a8ead1e-b986-4835-b54e-6741cc99ba2f,295,4,1044.78,0.27,338.71
7a8ead1e-b986-4835-b54e-6741cc99ba2f,8,8,1137.18,0.39,120.91
7a8ead1e-b986-4835-b54e-6741cc99ba2f,463,8,1018.33,0.25,95.89
7a8ead1e-b986-4835-b54e-6741cc99ba2f,479,4,1241.35,0.26,232.99
7a8ead1e-b986-4835-b54e-6741cc99ba2f,18,8,952.43,0.0,210.26
92e1162a-f0f9-4a2a-9221-d3b894a25272,111,8,156.9,0.02,54.19
92e1162a-f0f9-4a2a-9221-d3b894a25272,52,1,939.01,0.26,309.7
92e1162a-f0f9-4a2a-9221-d3b894a25272,126,4,120.2,0.3,13.91
f6273361-7461-44de-93c3-0d3c0640d653,184,9,209.62,0.49,49.64
f6273361-7461-44de-93c3-0d3c0640d653,45,8,251.43,0.39,67.2
f6273361-7461-44de-93c3-0d3c0640d653,428,6,226.02,0.31,71.78
ad84a72e-af23-4442-b89a-3eb3d0cdc7c2,86,3,883.14,0.23,235.28
ad84a72e-af23-4442-b89a-3eb3d0cdc7c2,261,4,980.44,0.19,97.81
ad84a72e-af23-4442-b89a-3eb3d0cdc7c2,462,4,780.52,0.2,253.36
ad84a72e-af23-4442-b89a-3eb3d0cdc7c2,474,3,793.86,0.21,102.72
07b0331b-c69c-45e5-b411-6b66d493dfc6,429,5,834.4,0.43,50.46
07b0331b-c69c-45e5-b411-6b66d493dfc6,280,6,335.9,0.37,30.32
fd61ba0a-0f5a-4917-9c82-8a598b362d2a,435,10,644.01,0.18,138.39
fd61ba0a-0f5a-4917-9c82-8a598b362d2a,372,5,294.53,0.4,37.27
fd61ba0a-0f5a-4917-9c82-8a598b362d2a,140,4,817.36,0.25,161.13
fd61ba0a-0f5a-4917-9c82-8a598b362d2a,136,3,589.14,0.47,135.94
fd61ba0a-0f5a-4917-9c82-8a598b362d2a,74,2,153.13,0.36,36.18
e966cc02-3bc6-47a8-b250-e781c8b3d45f,203,3,796.81,0.31,119.94
e966cc02-3bc6-47a8-b250-e781c8b3d45f,23,6,63.22,0.11,20.18
e966cc02-3bc6-47a8-b250-e781c8b3d45f,286,4,111.8,0.03,38.86
89325084-0e3e-4a4b-a620-5336ce3845a8,168,8,140.17,0.06,63.47
89325084-0e3e-4a4b-a620-5336ce3845a8,311,2,272.36,0.25,23.32
89325084-0e3e-4a4b-a620-5336ce3845a8,80,4,673.13,0.02,201.38
89325084-0e3e-4a4b-a620-5336ce3845a8,478,8,481.03,0.49,85.4
96e1f227-801f-477d-9ee5-aaa2362b5acd,424,4,939.27,0.18,131.29
96e1f227-801f-477d-9ee5-aaa2362b5acd,280,6,776.07,0.0,192.27
87e4965e-6f01-4a4d-b510-e26ed70f8fa8,81,5,696.76,0.44,79.98
9599c18a-e3ef-4cc4-aa04-6ece673fa485,188,5,768.84,0.41,91.9
9599c18a-e3ef-4cc4-aa04-6ece673fa485,265,6,605.36,0.23,130.62
16295192-8391-4c7f-829d-fa9abf783632,489,3,732.07,0.21,84.56
16295192-8391-4c7f-829d-fa9abf783632,447,2,278.69,0.44,52.9
16295192-8391-4c7f-829d-fa9abf783632,34,4,1238.13,0.01,569.04
eb0a8680-eb96-4ade-b01c-882ed135d646,145,9,466.25,0.47,31.23
eb0a8680-eb96-4ade-b01c-882ed135d646,409,7,35.65,0.21,9.8
eb0a8680-eb96-4ade-b01c-882ed135d646,344,2,871.58,0.31,97.48
eb0a8680-eb96-4ade-b01c-882ed135d646,146,7,984.11,0.32,265.81
7127806d-ed8b-4065-8cde-3c61281e0e20,130,5,657.45,0.35,163.84
7127806d-ed8b-4065-8cde-3c61281e0e20,231,9,551.04,0.01,105.06
7127806d-ed8b-4065-8cde-3c61281e0e20,436,6,380.47,0.16,89.46
46f91a3b-7d47-4a07-afad-2b8c451c63e8,298,7,128.09,0.34,34.16
46f91a3b-7d47-4a07-afad-2b8c451c63e8,417,8,23.68,0.41,6.9
46f91a3b-7d47-4a07-afad-2b8c451c63e8,163,7,771.06,0.45,105.05
46f91a3b-7d47-4a07-afad-2b8c451c63e8,211,7,742.09,0.46,139.49
d6fd4d8e-7246-4cd9-abba-e231dc0827e3,73,1,940.6,0.43,72.91
8e41fd58-c9f6-4233-b1f2-855ec249e922,223,6,1320.69,0.45,144.36
8e41fd58-c9f6-4233-b1f2-855ec249e922,57,9,206.31,0.34,51.22
8e41fd58-c9f6-4233-b1f2-855ec249e922,425,10,942.23,0.0,104.35
15ef796f-38fd-49b3-b5f9-89cfed6d3566,416,10,530.56,0.35,137.74
15ef796f-38fd-49b3-b5f9-89cfed6d3566,287,2,238.48,0.27,43.43
15ef796f-38fd-49b3-b5f9-89cfed6d3566,66,5,1213.24,0.04,292.15
15ef796f-38fd-49b3-b5f9-89cfed6d3566,323,9,270.23,0.45,16.94
15ef796f-38fd-49b3-b5f9-89cfed6d3566,244,10,995.33,0.25,87.9
7d8849ad-0553-4c36-bef3-b057ae366231,468,5,1104.92,0.01,318.22
7d8849ad-0553-4c36-bef3-b057ae366231,235,9,191.89,0.3,49.14
7d8849ad-0553-4c36-bef3-b057ae366231,295,3,245.43,0.5,21.23
7d8849ad-0553-4c36-bef3-b057ae366231,158,7,901.57,0.02,230.53
1ffbb79a-27e1-4af1-8be5-9d26b8229bb4,390,3,964.73,0.39,160.76
5757333c-46a1-4705-a04f-6f609f359a92,319,7,491.33,0.39,85.39
5757333c-46a1-4705-a04f-6f609f359a92,478,9,741.73,0.09,178.37
5757333c-46a1-4705-a04f-6f609f359a92,363,2,681.66,0.44,79.27
5757333c-46a1-4705-a04f-6f609f359a92,52,8,520.0,0.05,220.64
70d0c912-1ac9-4d05-a6c5-75274e24f32b,81,9,537.6,0.17,186.03
c7b70552-c37e-426f-b5c4-813505e1af0d,175,3,279.23,0.22,27.18
c7b70552-c37e-426f-b5c4-813505e1af0d,322,10,834.55,0.1,218.65
c7b70552-c37e-426f-b5c4-813505e1af0d,178,4,49.04,0.39,14.41
b3d3b48a-2ca6-4779-8feb-4e3f9cd1719d,54,3,915.14,0.05,113.39
b3d3b48a-2ca6-4779-8feb-4e3f9cd1719d,122,5,712.39,0.07,208.42
b3d3b48a-2ca6-4779-8feb-4e3f9cd1719d,136,8,288.57,0.43,32.17
b3d3b48a-2ca6-4779-8feb-4e3f9cd1719d,351,1,1031.48,0.04,232.59
b3d3b48a-2ca6-4779-8feb-4e3f9cd1719d,93,1,499.45,0.11,189.12
31d85911-a0a2-4129-a77a-28bbaa60f52d,278,9,43.44,0.27,12.97
31d85911-a0a2-4129-a77a-28bbaa60f52d,157,6,661.0,0.18,56.21
31d85911-a0a2-4129-a77a-28bbaa60f52d,268,6,191.91,0.38,27.69
31d85911-a0a2-4129-a77a-28bbaa60f52d,410,2,829.67,0.34,209.52
31d85911-a0a2-4129-a77a-28bbaa60f52d,316,3,729.88,0.25,187.21
9b4c9267-0b3e-4b94-95d5-47332345176d,148,2,450.77,0.22,89.5
9b4c9267-0b3e-4b94-95d5-47332345176d,393,1,658.19,0.17,143.83
9b4c9267-0b3e-4b94-95d5-47332345176d,168,6,629.8,0.11,66.02
9b4c9267-0b3e-4b94-95d5-47332345176d,223,8,746.58,0.43,105.93
9b4c9267-0b3e-4b94-95d5-47332345176d,215,2,1315.26,0.13,465.22
c23b538e-8343-4dda-bbfe-2ce237b19688,396,9,684.37,0.3,77.12
c23b538e-8343-4dda-bbfe-2ce237b19688,144,2,611.59,0.35,188.94
e156e93f-4dbe-463d-9644-f031ada09248,309,1,599.16,0.15,117.32
e156e93f-4dbe-463d-9644-f031ada09248,243,9,698.53,0.13,280.46
e156e93f-4dbe-463d-9644-f031ada09248,79,5,1260.22,0.05,420.71
e156e93f-4dbe-463d-9644-f031ada09248,133,8,1048.43,0.4,276.33
1ac5809b-2a88-4374-8884-5d0b0f17791e,88,9,1095.36,0.03,528.9
1ac5809b-2a88-4374-8884-5d0b0f17791e,429,8,151.88,0.1,53.39
1ac5809b-2a88-4374-8884-5d0b0f17791e,437,4,111.91,0.2,9.07
660be73e-c043-48b7-834d-c9dbcc43d524,374,6,1095.71,0.24,389.3
660be73e-c043-48b7-834d-c9dbcc43d524,345,1,756.83,0.04,334.44
660be73e-c043-48b7-834d-c9dbcc43d524,334,3,970.69,0.23,201.52
660be73e-c043-48b7-834d-c9dbcc43d524,129,4,1081.53,0.05,217.74
660be73e-c043-48b7-834d-c9dbcc43d524,486,5,208.95,0.35,30.9
c3193bf0-7f9d-457a-8863-32b5efe6e4ab,323,9,710.96,0.27,182.14
c3193bf0-7f9d-457a-8863-32b5efe6e4ab,13,7,114.5,0.31,23.88
c3193bf0-7f9d-457a-8863-32b5efe6e4ab,32,10,541.79,0.15,107.2
c3193bf0-7f9d-457a-8863-32b5efe6e4ab,8,6,441.64,0.19,56.97
c3193bf0-7f9d-457a-8863-32b5efe6e4ab,190,6,954.37,0.09,345.79
a715671c-48e3-4b53-9271-6dbd300e5f59,449,9,699.18,0.37,105.48
a715671c-48e3-4b53-9271-6dbd300e5f59,91,3,624.59,0.01,105.94
a715671c-48e3-4b53-9271-6dbd300e5f59,342,5,300.32,0.41,23.18
6fa7d29e-7cb5-4b5d-87c9-2e9e820ca6e7,431,1,575.43,0.25,58.7
5ec81293-8ff4-437a-aed7-60ee995f8d3b,402,9,262.95,0.1,70.98
3b7a4cf6-913a-4964-b8cc-e645374668d6,42,3,475.66,0.36,90.29
3b7a4cf6-913a-4964-b8cc-e645374668d6,325,3,59.21,0.29,17.43
3bae1b0e-74c5-4690-afb9-da7d8f0ac43e,481,10,527.61,0.44,80.71
3bae1b0e-74c5-4690-afb9-da7d8f0ac43e,33,5,592.35,0.06,133.34
3bae1b0e-74c5-4690-afb9-da7d8f0ac43e,291,3,336.98,0.5,25.45
23969f0d-9d2c-4aaa-a2e8-a5137a646d93,166,5,303.9,0.1,43.89
23969f0d-9d2c-4aaa-a2e8-a5137a646d93,496,2,405.53,0.15,52.23
23969f0d-9d2c-4aaa-a2e8-a5137a646d93,421,1,236.12,0.39,16.07
23969f0d-9d2c-4aaa-a2e8-a5137a646d93,136,8,186.28,0.23,71.4
a610f2a1-bd06-4b77-b3f2-27ad20842665,151,6,244.09,0.44,34.51
a610f2a1-bd06-4b77-b3f2-27ad20842665,497,1,286.73,0.02,32.69
a610f2a1-bd06-4b77-b3f2-27ad20842665,90,5,1250.63,0.37,221.01
a610f2a1-bd06-4b77-b3f2-27ad20842665,121,5,716.32,0.03,197.33
179c65eb-eab5-4858-b9c1-ecce00ead391,67,10,124.64,0.25,14.44
179c65eb-eab5-4858-b9c1-ecce00ead391,344,2,174.9,0.34,53.95
179c65eb-eab5-4858-b9c1-ecce00ead391,391,4,876.34,0.05,182.63
673fd7e2-91cb-4e5f-8377-ec912312780f,214,1,806.06,0.04,265.0
673fd7e2-91cb-4e5f-8377-ec912312780f,18,2,881.53,0.48,169.8
673fd7e2-91cb-4e5f-8377-ec912312780f,477,1,460.58,0.49,97.16
673fd7e2-91cb-4e5f-8377-ec912312780f,461,2,948.97,0.19,192.08
673fd7e2-91cb-4e5f-8377-ec912312780f,307,4,173.4,0.47,40.78
ce5433d4-af17-44da-aa83-09c7e5a1e970,145,8,811.73,0.3,96.88
04945a0e-9bdd-4a15-a518-4714ab25035a,279,3,489.04,0.34,112.89
04945a0e-9bdd-4a15-a518-4714ab25035a,67,6,605.34,0.31,71.18
45a45eb1-24a4-4191-889f-c1ecf6e405d9,484,10,168.31,0.13,55.7
45a45eb1-24a4-4191-889f-c1ecf6e405d9,102,4,597.38,0.2,181.67
45a45eb1-24a4-4191-889f-c1ecf6e405d9,284,4,838.2,0.31,179.92
45a45eb1-24a4-4191-889f-c1ecf6e405d9,309,3,771.96,0.26,119.33
45a45eb1-24a4-4191-889f-c1ecf6e405d9,220,4,63.78,0.04,13.62
e4795077-3fb6-4179-a527-7cf3ba300568,299,10,494.66,0.05,232.33
e4795077-3fb6-4179-a527-7cf3ba300568,276,4,390.94,0.2,129.87
e4795077-3fb6-4179-a527-7cf3ba300568,273,5,753.94,0.29,77.86
e4795077-3fb6-4179-a527-7cf3ba300568,123,3,521.34,0.33,143.58
e4795077-3fb6-4179-a527-7cf3ba300568,26,8,823.05,0.1,134.86
81076273-8dff-4e00-a8ca-dfabc17b6442,485,8,797.65,0.46,96.97
81076273-8dff-4e00-a8ca-dfabc17b6442,330,10,10.3,0.17,1.44
81076273-8dff-4e00-a8ca-dfabc17b6442,481,7,681.5,0.48,117.15
3ed31801-02da-40c6-a888-41b442491ea0,257,9,241.24,0.4,15.7
3ed31801-02da-40c6-a888-41b442491ea0,447,7,11.42,0.36,2.3
91dd3c8d-86a8-4870-a3dc-331b23e2d869,281,3,425.33,0.01,128.42
91dd3c8d-86a8-4870-a3dc-331b23e2d869,252,10,473.2,0.15,96.07
111dc881-12f4-4779-ab59-f2caef2cf1f5,356,1,923.12,0.34,106.24
111dc881-12f4-4779-ab59-f2caef2cf1f5,292,6,177.89,0.05,54.55
6c0301c6-6699-40d7-9418-e6612a4cbf93,127,3,102.36,0.29,25.67
6c0301c6-6699-40d7-9418-e6612a4cbf93,211,4,401.94,0.16,104.8
70183333-8290-4ed5-b545-75338db56de5,179,9,672.7,0.03,149.15
4c406400-2b57-41a3-9516-458a1b2a8955,275,9,27.12,0.29,5.96
4c406400-2b57-41a3-9516-458a1b2a8955,108,5,399.24,0.09,156.47
4c406400-2b57-41a3-9516-458a1b2a8955,245,9,904.43,0.49,119.36
4c406400-2b57-41a3-9516-458a1b2a8955,2,1,911.82,0.29,235.2
0fbe03b6-40d3-470b-9ab4-10be900e0d6f,489,1,464.73,0.06,68.95
0fbe03b6-40d3-470b-9ab4-10be900e0d6f,357,5,232.97,0.07,87.61
0fbe03b6-40d3-470b-9ab4-10be900e0d6f,94,4,199.9,0.08,23.59
0fbe03b6-40d3-470b-9ab4-10be900e0d6f,287,10,517.87,0.46,44.88
0fbe03b6-40d3-470b-9ab4-10be900e0d6f,291,7,222.18,0.41,46.75
cf61c741-f703-4618-ab2f-d860f28384d6,162,2,683.81,0.38,50.92
cf61c741-f703-4618-ab2f-d860f28384d6,262,10,620.07,0.05,69.56
15cccfec-52c1-40e6-a796-ca811456786e,321,2,676.72,0.34,217.78
15cccfec-52c1-40e6-a796-ca811456786e,317,1,650.14,0.42,69.84
15cccfec-52c1-40e6-a796-ca811456786e,390,7,386.56,0.19,94.18
15cccfec-52c1-40e6-a796-ca811456786e,348,4,245.61,0.27,22.4
bf7b5ee6-8abd-44fa-b387-905af66d72e7,151,1,198.96,0.43,31.56
bf7b5ee6-8abd-44fa-b387-905af66d72e7,463,2,318.56,0.2,110.62
bf7b5ee6-8abd-44fa-b387-905af66d72e7,400,10,346.14,0.05,51.92
bf7b5ee6-8abd-44fa-b387-905af66d72e7,23,6,882.45,0.17,219.1
bf7b5ee6-8abd-44fa-b387-905af66d72e7,357,3,243.72,0.36,54.81
bc7885f6-392a-48a5-a909-bdc116d25c36,24,7,47.25,0.28,8.2
bc7885f6-392a-48a5-a909-bdc116d25c36,323,7,208.56,0.26,51.82
7d71db20-7d2e-46dd-8a67-fddd7b3dc7ca,145,10,356.72,0.22,107.25
7d71db20-7d2e-46dd-8a67-fddd7b3dc7ca,394,10,13.5,0.15,1.25
7d71db20-7d2e-46dd-8a67-fddd7b3dc7ca,442,7,770.37,0.26,198.05
0848556e-72a2-4ecf-8423-ffa78b200273,207,9,852.94,0.29,196.59
0848556e-72a2-4ecf-8423-ffa78b200273,344,9,357.44,0.06,153.71
0848556e-72a2-4ecf-8423-ffa78b200273,127,7,518.83,0.42,62.81
533669ce-0b36-41e0-afb6-8f19525416cf,316,3,869.7,0.48,86.48
533669ce-0b36-41e0-afb6-8f19525416cf,345,7,246.93,0.39,41.79
bb2c528b-906c-4f25-b0f3-f613e05f7dc0,300,2,446.4,0.09,150.84
bb2c528b-906c-4f25-b0f3-f613e05f7dc0,271,7,1182.21,0.01,566.48
bb2c528b-906c-4f25-b0f3-f613e05f7dc0,496,6,762.28,0.25,226.52
6eda8a75-78ac-4e1f-b34c-c6892bfca6d6,47,3,52.36,0.22,17.68
6eda8a75-78ac-4e1f-b34c-c6892bfca6d6,122,9,995.3,0.27,123.81
6eda8a75-78ac-4e1f-b34c-c6892bfca6d6,322,4,741.6,0.39,84.23
6eda8a75-78ac-4e1f-b34c-c6892bfca6d6,172,4,826.61,0.45,72.64
599f8f8a-aa84-42cb-9ffd-bfc0fdc400cd,371,8,386.16,0.39,76.94
8136e8bc-796a-4459-84c2-573bca3accb9,64,7,709.6,0.19,106.0
cdd73dc2-8ca0-4be0-a633-bb5ca11c2948,163,2,346.59,0.39,38.61
59775d26-0ea0-436f-a3a6-81a9def72c39,297,4,335.41,0.28,96.62
59775d26-0ea0-436f-a3a6-81a9def72c39,56,8,736.3,0.05,295.75
59775d26-0ea0-436f-a3a6-81a9def72c39,329,4,839.74,0.05,175.86
59775d26-0ea0-436f-a3a6-81a9def72c39,271,5,1010.34,0.06,296.49
a7590200-f26d-4c21-8cb5-d35dbe6ec668,36,8,1312.05,0.34,354.28
a7590200-f26d-4c21-8cb5-d35dbe6ec668,147,2,475.81,0.45,117.14
a7590200-f26d-4c21-8cb5-d35dbe6ec668,67,2,29.59,0.06,8.27
ec51d816-2c5a-4998-879a-1da2e2eafb9a,75,5,156.04,0.37,35.68
ec51d816-2c5a-4998-879a-1da2e2eafb9a,291,1,201.26,0.18,51.13
ec51d816-2c5a-4998-879a-1da2e2eafb9a,256,4,30.98,0.04,8.33
93f16edf-50a5-42d4-83d0-92ef360767eb,30,9,325.93,0.08,140.67
93f16edf-50a5-42d4-83d0-92ef360767eb,387,7,238.4,0.46,52.45
93f16edf-50a5-42d4-83d0-92ef360767eb,340,9,229.56,0.36,33.05
93f16edf-50a5-42d4-83d0-92ef360767eb,384,2,514.24,0.06,154.89
93f16edf-50a5-42d4-83d0-92ef360767eb,249,7,263.96,0.04,78.71
dd6524fa-c7a2-4b97-9c16-bc001bde54c7,485,9,1306.94,0.21,380.61
dd6524fa-c7a2-4b97-9c16-bc001bde54c7,438,10,1323.27,0.42,358.18
dd6524fa-c7a2-4b97-9c16-bc001bde54c7,383,10,698.86,0.41,60.7
6b5f9126-5f69-4efb-8da5-d5cdde36e824,412,9,254.87,0.2,26.26
6b5f9126-5f69-4efb-8da5-d5cdde36e824,223,1,477.7,0.49,62.22
6b5f9126-5f69-4efb-8da5-d5cdde36e824,452,8,272.11,0.47,59.17
6b5f9126-5f69-4efb-8da5-d5cdde36e824,180,5,940.5,0.43,177.4
6b5f9126-5f69-4efb-8da5-d5cdde36e824,282,7,39.37,0.41,3.4
2374dfbd-a5d7-46df-96c2-7a4e32e047ba,280,10,375.6,0.21,63.64
7c48f4bf-2c09-43af-8b53-0a6fccb16c40,54,3,55.56,0.11,22.53
7c48f4bf-2c09-43af-8b53-0a6fccb16c40,141,2,239.53,0.11,26.83
7c48f4bf-2c09-43af-8b53-0a6fccb16c40,401,3,94.53,0.04,27.48
7c48f4bf-2c09-43af-8b53-0a6fccb16c40,433,8,765.51,0.14,264.95
7c48f4bf-2c09-43af-8b53-0a6fccb16c40,288,9,448.17,0.44,123.23
780d44cb-0c1e-44d1-bbe5-86202c30ef29,216,8,623.09,0.14,139.47
5e2933ee-4f3d-4f14-8755-9e79912dc70e,287,7,1019.86,0.21,167.7
5e2933ee-4f3d-4f14-8755-9e79912dc70e,15,7,65.68,0.13,23.53
641468e3-ae08-4b8b-95d6-fd8fb5480168,331,9,322.86,0.38,30.35
641468e3-ae08-4b8b-95d6-fd8fb5480168,432,4,1210.86,0.18,304.91
7e1bff75-5e49-4147-9057-2713f53d2425,365,7,728.39,0.19,265.6
7e1bff75-5e49-4147-9057-2713f53d2425,307,9,537.85,0.25,196.48
7e1bff75-5e49-4147-9057-2713f53d2425,41,3,252.12,0.25,74.05
7e1bff75-5e49-4147-9057-2713f53d2425,284,6,206.65,0.22,19.33
ad8c399c-ed62-46ec-808b-109f836c1a65,303,7,825.09,0.1,179.09
ad8c399c-ed62-46ec-808b-109f836c1a65,330,3,458.07,0.08,125.57
ef39fe97-5a5b-458f-95eb-691a8a90041b,78,3,39.54,0.34,4.16
ef39fe97-5a5b-458f-95eb-691a8a90041b,307,4,823.89,0.2,233.18
ef39fe97-5a5b-458f-95eb-691a8a90041b,353,6,160.96,0.37,34.31
ef39fe97-5a5b-458f-95eb-691a8a90041b,199,6,742.63,0.3,76.03
ef39fe97-5a5b-458f-95eb-691a8a90041b,74,4,556.74,0.25,55.19
a7650ff7-38ce-41b3-acc8-e389cea3d2b5,170,8,816.12,0.14,248.92
a7650ff7-38ce-41b3-acc8-e389cea3d2b5,211,10,804.57,0.0,319.33
a7650ff7-38ce-41b3-acc8-e389cea3d2b5,453,2,444.14,0.44,63.54
a7650ff7-38ce-41b3-acc8-e389cea3d2b5,158,7,688.62,0.16,234.79
a8b33a06-bbbb-401b-baa5-f6603e1352a5,377,7,270.42,0.4,29.16
a8b33a06-bbbb-401b-baa5-f6603e1352a5,312,7,25.04,0.13,4.92
a8b33a06-bbbb-401b-baa5-f6603e1352a5,290,5,142.81,0.07,15.57
a8b33a06-bbbb-401b-baa5-f6603e1352a5,371,5,76.9,0.29,17.02
593bac79-003b-4380-af6d-897317a1d68c,454,7,736.63,0.34,91.34
593bac79-003b-4380-af6d-897317a1d68c,139,1,864.47,0.24,306.82
593bac79-003b-4380-af6d-897317a1d68c,75,7,156.98,0.23,41.33
593bac79-003b-4380-af6d-897317a1d68c,433,4,81.97,0.48,7.33
00ab18bb-01bc-4d28-b6ae-93de65f814d8,338,1,43.98,0.47,10.13
00ab18bb-01bc-4d28-b6ae-93de65f814d8,342,2,753.02,0.06,152.08
00ab18bb-01bc-4d28-b6ae-93de65f814d8,144,5,900.55,0.04,143.6
2c16b43b-6ce1-4ed4-adca-bef320eba277,136,6,750.26,0.17,219.3
2c16b43b-6ce1-4ed4-adca-bef320eba277,428,5,100.63,0.43,9.8
2c16b43b-6ce1-4ed4-adca-bef320eba277,4,4,805.14,0.12,103.21
2c16b43b-6ce1-4ed4-adca-bef320eba277,480,8,490.68,0.01,122.74
2c16b43b-6ce1-4ed4-adca-bef320eba277,16,4,17.05,0.09,2.22
b3d6bd69-d6c1-4868-bcf2-2caec273f013,189,7,242.82,0.12,35.7
b3d6bd69-d6c1-4868-bcf2-2caec273f013,289,6,536.3,0.41,107.04
b3d6bd69-d6c1-4868-bcf2-2caec273f013,379,6,281.92,0.33,48.9
b3d6bd69-d6c1-4868-bcf2-2caec273f013,379,1,841.82,0.43,174.52
b3d6bd69-d6c1-4868-bcf2-2caec273f013,272,1,88.62,0.39,17.72
b58a18d0-6f81-4e27-9ec0-1cffd6ee98f8,147,4,543.63,0.22,42.63
b58a18d0-6f81-4e27-9ec0-1cffd6ee98f8,191,8,53.67,0.28,5.58
b58a18d0-6f81-4e27-9ec0-1cffd6ee98f8,171,1,184.81,0.27,48.48
c5d7af39-9a83-4b33-9e62-b71a02df2638,261,3,302.33,0.1,70.26
c5d7af39-9a83-4b33-9e62-b71a02df2638,138,1,625.96,0.08,229.87
c5d7af39-9a83-4b33-9e62-b71a02df2638,177,3,668.92,0.07,97.07
c5d7af39-9a83-4b33-9e62-b71a02df2638,360,8,631.89,0.29,87.78
c5d7af39-9a83-4b33-9e62-b71a02df2638,61,7,377.29,0.38,108.13
5107b51f-74ae-4090-8f32-38d6ad720741,297,8,916.45,0.47,80.65
5107b51f-74ae-4090-8f32-38d6ad720741,283,4,176.12,0.29,40.45
5107b51f-74ae-4090-8f32-38d6ad720741,26,6,939.98,0.41,223.33
5107b51f-74ae-4090-8f32-38d6ad720741,236,8,534.71,0.39,83.09
5107b51f-74ae-4090-8f32-38d6ad720741,134,9,348.76,0.09,42.38
ba6ec944-6255-451e-8c1e-eb95ea472304,194,5,1347.29,0.07,615.13
ba6ec944-6255-451e-8c1e-eb95ea472304,481,7,1374.63,0.38,425.79
ba6ec944-6255-451e-8c1e-eb95ea472304,410,3,890.94,0.0,177.18
cd4a68f7-c09b-4bb8-a19e-708f80212196,457,4,91.96,0.15,35.85
cd4a68f7-c09b-4bb8-a19e-708f80212196,479,10,1163.78,0.26,241.57
cd4a68f7-c09b-4bb8-a19e-708f80212196,310,6,636.93,0.36,122.63
cd4a68f7-c09b-4bb8-a19e-708f80212196,435,3,165.94,0.37,49.5
cd4a68f7-c09b-4bb8-a19e-708f80212196,323,8,1326.63,0.22,404.21
66a9a133-ffcb-4141-a0c9-72e0ce2d053c,329,2,613.17,0.11,207.88
