order_id,product_id,sales,quantity,discount,profit
c488f942-1e68-4629-a0f3-0717469d91ba,392,278.18,8,0.36,80.30
c488f942-1e68-4629-a0f3-0717469d91ba,371,936.98,1,0.25,343.02
57ebccc1-4d94-4b3d-85c8-bf3f809041a5,47,686.87,7,0.47,63.15
57ebccc1-4d94-4b3d-85c8-bf3f809041a5,329,360.37,5,0.37,34.53
57ebccc1-4d94-4b3d-85c8-bf3f809041a5,443,337.38,9,0.11,110.62
85dd1de1-4649-4e54-b3f1-8684c2187884,279,561.53,1,0.36,171.08
c04b1b2b-1c4b-422e-ae1f-60ff059cf43e,62,245.25,10,0.40,49.33
c04b1b2b-1c4b-422e-ae1f-60ff059cf43e,199,1132.07,10,0.49,225.83
c04b1b2b-1c4b-422e-ae1f-60ff059cf43e,173,1033.62,5,0.34,239.07
dc6c6138-562f-4082-bc97-db0725957c6c,322,312.60,7,0.49,28.09
f89d3004-adaa-4502-b1e2-00752ea26de9,102,1336.86,3,0.14,508.18
1a998e70-6a07-46d4-8e1c-71262fc8e624,390,912.39,8,0.42,122.01
1a998e70-6a07-46d4-8e1c-71262fc8e624,420,760.91,6,0.09,288.00
1a998e70-6a07-46d4-8e1c-71262fc8e624,305,502.45,10,0.14,84.77
1a998e70-6a07-46d4-8e1c-71262fc8e624,405,1044.56,1,0.46,68.86
494b6c7b-e026-4f53-a840-5c103671884c,154,1340.91,7,0.46,178.02
aa111ce5-d41d-42b8-bf04-f9d180f51771,255,367.56,10,0.28,39.33
8f8807d8-b476-4453-ace0-8d329cec978f,393,473.86,1,0.44,57.74
5a418655-6350-4a39-a05c-d0036229804d,8,54.41,5,0.26,18.66
5a418655-6350-4a39-a05c-d0036229804d,22,197.20,1,0.20,28.94
5a418655-6350-4a39-a05c-d0036229804d,345,59.95,8,0.29,10.37
0a2506eb-ecee-457d-b269-1162e3615791,327,262.45,1,0.47,59.50
0a2506eb-ecee-457d-b269-1162e3615791,250,1024.95,10,0.27,95.15
0a2506eb-ecee-457d-b269-1162e3615791,387,303.36,2,0.41,85.63
27bc5354-3741-48e9-ba39-b764fd946f3b,149,536.63,1,0.44,145.17
27bc5354-3741-48e9-ba39-b764fd946f3b,111,1119.17,3,0.30,156.35
27bc5354-3741-48e9-ba39-b764fd946f3b,120,1161.97,4,0.36,265.90
27bc5354-3741-48e9-ba39-b764fd946f3b,241,629.65,4,0.16,122.20
b74d3344-ae11-49fc-8760-b4a257772265,123,278.88,10,0.26,51.58
b74d3344-ae11-49fc-8760-b4a257772265,478,772.24,7,0.10,146.33
b74d3344-ae11-49fc-8760-b4a257772265,254,331.18,9,0.11,144.54
f676f828-6386-43b5-b053-95e0160e0a00,393,704.64,8,0.18,263.30
f676f828-6386-43b5-b053-95e0160e0a00,59,155.25,10,0.36,22.79
f676f828-6386-43b5-b053-95e0160e0a00,133,232.11,8,0.20,46.91
aa9c3597-c4de-4294-8b2d-3e8a6c67bf5e,486,966.37,5,0.32,142.51
aa9c3597-c4de-4294-8b2d-3e8a6c67bf5e,280,1006.66,9,0.01,251.23
aa9c3597-c4de-4294-8b2d-3e8a6c67bf5e,356,68.06,9,0.21,14.94
b50bf7aa-edee-4228-b0cb-400094ae9da3,7,628.41,3,0.38,129.16
b50bf7aa-edee-4228-b0cb-400094ae9da3,122,204.51,7,0.18,69.85
b50bf7aa-edee-4228-b0cb-400094ae9da3,303,905.68,8,0.16,278.45
5e3d9a4f-eec0-4183-af2d-72758f2ff226,289,861.61,9,0.44,204.61
5e3d9a4f-eec0-4183-af2d-72758f2ff226,132,324.52,6,0.17,43.85
5e3d9a4f-eec0-4183-af2d-72758f2ff226,494,481.71,2,0.24,72.72
5e3d9a4f-eec0-4183-af2d-72758f2ff226,442,1181.15,2,0.48,282.44
5e3d9a4f-eec0-4183-af2d-72758f2ff226,270,598.72,6,0.40,87.44
21748e46-2bfb-4739-ab1d-e4b1f5ac5ccb,64,434.28,5,0.36,118.26
21748e46-2bfb-4739-ab1d-e4b1f5ac5ccb,295,465.04,7,0.15,150.07
21748e46-2bfb-4739-ab1d-e4b1f5ac5ccb,195,893.12,8,0.33,136.82
7b3bb983-503a-4d9d-afe5-bf4f1bbe0fe8,448,790.97,3,0.07,265.20
a6c7eb4a-9a88-4221-b9b1-aebfb8440d33,393,861.94,2,0.17,172.87
746ba52a-f324-41a8-b0d9-a5b0852479f2,356,78.47,6,0.14,24.66
746ba52a-f324-41a8-b0d9-a5b0852479f2,130,830.50,1,0.17,142.47
746ba52a-f324-41a8-b0d9-a5b0852479f2,85,801.83,1,0.24,218.19
746ba52a-f324-41a8-b0d9-a5b0852479f2,429,596.61,5,0.47,134.83
0a56c800-0d30-4c19-9b7c-eabc443fae7e,157,1241.04,9,0.10,518.21
0a56c800-0d30-4c19-9b7c-eabc443fae7e,83,973.15,6,0.44,88.74
b6eb3472-f3c9-4703-b417-d45fabbc9796,2,281.36,8,0.05,53.36
b6eb3472-f3c9-4703-b417-d45fabbc9796,182,1041.72,2,0.42,219.26
b6eb3472-f3c9-4703-b417-d45fabbc9796,472,75.72,2,0.33,18.65
7e7acceb-f87b-4ebc-861c-caf254e246eb,286,899.27,3,0.24,304.05
7e7acceb-f87b-4ebc-861c-caf254e246eb,130,551.24,10,0.46,104.86
7e7acceb-f87b-4ebc-861c-caf254e246eb,227,497.59,2,0.12,193.74
7e7acceb-f87b-4ebc-861c-caf254e246eb,383,594.24,5,0.36,91.72
d6a90b6f-00ca-4e9f-bd3a-b1cab62843df,470,757.81,1,0.18,217.35
d6a90b6f-00ca-4e9f-bd3a-b1cab62843df,7,69.94,1,0.41,7.35
d6a90b6f-00ca-4e9f-bd3a-b1cab62843df,363,756.64,10,0.43,207.76
7f53d32a-3bef-43a4-b1fc-e9c2855e46cc,380,511.71,1,0.07,149.94
fc10c831-cff5-4e0b-867c-1b616b625ec4,155,692.08,4,0.29,59.48
fc10c831-cff5-4e0b-867c-1b616b625ec4,28,40.61,6,0.36,4.51
fc10c831-cff5-4e0b-867c-1b616b625ec4,340,776.84,7,0.06,111.99
fc10c831-cff5-4e0b-867c-1b616b625ec4,227,913.30,9,0.36,244.89
bf9d9f6c-34d7-431a-bb8d-51ed8d44c6be,307,705.77,7,0.27,182.46
dc0cca49-dea6-4b7e-ae02-215b9d95d050,496,518.32,1,0.32,122.33
70546cb1-3f07-4b02-a5c3-faf5e24372b5,303,1035.54,5,0.50,238.99
70546cb1-3f07-4b02-a5c3-faf5e24372b5,226,338.41,2,0.23,107.40
70546cb1-3f07-4b02-a5c3-faf5e24372b5,201,1428.44,9,0.30,364.05
3e5125d6-f7a1-4c36-a4e6-3e0a71f6bb4c,3,1093.14,2,0.09,451.02
3e5125d6-f7a1-4c36-a4e6-3e0a71f6bb4c,410,111.42,5,0.16,36.59
3e5125d6-f7a1-4c36-a4e6-3e0a71f6bb4c,151,997.62,7,0.48,128.42
3e5125d6-f7a1-4c36-a4e6-3e0a71f6bb4c,247,123.61,9,0.33,10.60
2365f922-7afe-432a-931d-f2134db35ad0,315,1303.49,7,0.24,419.58
ecf07d9a-76f5-4430-b961-2371a751b279,381,763.03,3,0.19,169.95
ecf07d9a-76f5-4430-b961-2371a751b279,446,241.36,7,0.06,37.24
ecf07d9a-76f5-4430-b961-2371a751b279,346,1092.13,3,0.18,349.42
d2458c8a-05ec-4378-964b-24074dbc3a7f,214,297.90,6,0.20,80.65
d2458c8a-05ec-4378-964b-24074dbc3a7f,58,28.87,3,0.16,6.92
d2458c8a-05ec-4378-964b-24074dbc3a7f,456,346.54,1,0.28,54.71
58f9f0cc-cf85-4f15-a6a8-4a8524665535,374,215.56,8,0.22,27.39
58f9f0cc-cf85-4f15-a6a8-4a8524665535,182,85.47,7,0.26,23.55
58f9f0cc-cf85-4f15-a6a8-4a8524665535,112,335.59,9,0.35,100.43
58f9f0cc-cf85-4f15-a6a8-4a8524665535,120,205.98,3,0.25,60.88
125682a8-329a-4544-be1e-1fd4164b02d3,20,585.12,9,0.34,112.22
125682a8-329a-4544-be1e-1fd4164b02d3,417,75.39,6,0.23,26.79
125682a8-329a-4544-be1e-1fd4164b02d3,292,717.54,3,0.43,189.86
f7cd8dd2-7ccb-465a-b3cb-3a5f87418e07,214,795.21,10,0.20,101.98
f7cd8dd2-7ccb-465a-b3cb-3a5f87418e07,225,989.07,9,0.49,110.46
f7cd8dd2-7ccb-465a-b3cb-3a5f87418e07,464,36.11,1,0.12,8.64
d0b5c42f-ca9a-4b9a-bf66-e90f49e82649,196,463.35,10,0.19,89.74
2042cba9-0b48-4596-9ad2-da956b7b8d21,69,819.87,3,0.29,108.56
7a7a93f7-d820-43ec-8c70-184cc9e416df,228,810.43,9,0.43,121.67
7a7a93f7-d820-43ec-8c70-184cc9e416df,468,585.33,1,0.04,157.89
7a7a93f7-d820-43ec-8c70-184cc9e416df,156,318.54,7,0.48,58.49
7a7a93f7-d820-43ec-8c70-184cc9e416df,37,693.48,6,0.10,175.22
894b1d35-9a59-411d-9e83-abce8652a6db,200,830.19,1,0.16,326.12
894b1d35-9a59-411d-9e83-abce8652a6db,274,529.37,8,0.47,104.55
894b1d35-9a59-411d-9e83-abce8652a6db,477,562.62,7,0.25,162.73
b8b123d6-ef6f-4afc-997a-6e180170a496,165,495.60,5,0.45,103.75
22489dfa-f6ff-4fc4-9930-5de02f30d028,64,54.29,6,0.17,19.01
22489dfa-f6ff-4fc4-9930-5de02f30d028,438,576.17,10,0.47,95.13
0a7c4429-b732-4c35-8704-3eaf1629bf35,85,730.58,1,0.22,216.62
8446b679-8dc6-4cec-9f1a-b440e9eb675b,36,567.11,4,0.41,102.44
8446b679-8dc6-4cec-9f1a-b440e9eb675b,329,322.66,6,0.34,34.32
8446b679-8dc6-4cec-9f1a-b440e9eb675b,382,1318.71,3,0.25,263.84
8446b679-8dc6-4cec-9f1a-b440e9eb675b,126,671.89,3,0.39,62.66
bbc3d956-98ea-487e-88ca-6489ad93037b,13,15.68,7,0.29,3.72
ca78a6ac-1b1a-4102-acfe-c35f3ea08da2,198,226.74,9,0.19,59.16
ca78a6ac-1b1a-4102-acfe-c35f3ea08da2,316,674.78,7,0.07,88.27
dadedf3d-e352-48ee-9bf4-5a000ba1fa57,89,132.27,1,0.45,25.30
dadedf3d-e352-48ee-9bf4-5a000ba1fa57,46,422.16,8,0.26,36.14
441d2833-f5a7-4c6c-8f09-d143c017244d,448,898.05,3,0.03,188.72
a43bcbe1-ebe4-48da-b50f-95bd95cf9b62,486,46.26,9,0.08,12.86
a43bcbe1-ebe4-48da-b50f-95bd95cf9b62,207,1046.87,10,0.14,301.78
a43bcbe1-ebe4-48da-b50f-95bd95cf9b62,289,77.67,3,0.08,35.26
a43bcbe1-ebe4-48da-b50f-95bd95cf9b62,158,379.44,9,0.09,46.04
a43bcbe1-ebe4-48da-b50f-95bd95cf9b62,427,246.58,5,0.40,43.99
5775ce7c-55e1-4446-9ea2-4f97026bd096,238,101.63,2,0.09,21.56
49cbdd1e-ed25-485b-97ae-130c55bc879a,223,833.79,4,0.37,185.45
49cbdd1e-ed25-485b-97ae-130c55bc879a,338,465.00,6,0.30,113.14
49cbdd1e-ed25-485b-97ae-130c55bc879a,203,560.69,4,0.41,144.97
49cbdd1e-ed25-485b-97ae-130c55bc879a,455,338.35,2,0.16,38.97
13aa6046-d754-4352-bba3-a5f1a022bf31,348,203.15,10,0.29,48.12
13aa6046-d754-4352-bba3-a5f1a022bf31,404,1126.80,4,0.27,335.20
13aa6046-d754-4352-bba3-a5f1a022bf31,247,595.75,10,0.14,189.25
4701baee-1ed9-4ab1-9dfe-f9caa82b16d9,120,385.09,3,0.39,106.62
4701baee-1ed9-4ab1-9dfe-f9caa82b16d9,470,907.83,5,0.10,289.00
4701baee-1ed9-4ab1-9dfe-f9caa82b16d9,45,412.16,9,0.12,136.90
4701baee-1ed9-4ab1-9dfe-f9caa82b16d9,427,781.79,3,0.06,74.52
f5c5f827-d081-4032-b138-bf2e53f4c056,92,527.80,8,0.17,174.56
f5c5f827-d081-4032-b138-bf2e53f4c056,380,346.74,9,0.18,96.99
f5c5f827-d081-4032-b138-bf2e53f4c056,167,1076.96,2,0.04,254.87
f5c5f827-d081-4032-b138-bf2e53f4c056,392,873.54,7,0.12,262.62
f5c5f827-d081-4032-b138-bf2e53f4c056,97,985.57,4,0.11,346.94
95e49a9e-e108-4a03-ad95-14051b5d999d,147,412.77,7,0.48,102.06
eb0a37c3-007a-46a5-abb2-0489f0ad10e0,69,140.56,6,0.04,64.16
eb0a37c3-007a-46a5-abb2-0489f0ad10e0,494,699.40,1,0.45,172.59
eb0a37c3-007a-46a5-abb2-0489f0ad10e0,362,998.62,8,0.09,124.56
09171e44-0276-4cb6-8b47-aa2ed83b7d09,196,592.37,4,0.36,144.22
09171e44-0276-4cb6-8b47-aa2ed83b7d09,224,561.30,10,0.40,95.20
5638b787-350b-40e8-a57d-8f6e69df4e7a,150,670.36,3,0.39,142.06
5638b787-350b-40e8-a57d-8f6e69df4e7a,399,1199.14,3,0.15,481.78
5638b787-350b-40e8-a57d-8f6e69df4e7a,163,746.56,6,0.12,91.29
5638b787-350b-40e8-a57d-8f6e69df4e7a,151,664.60,9,0.33,183.91
5638b787-350b-40e8-a57d-8f6e69df4e7a,390,1048.81,5,0.11,195.09
a5e0ae06-88d9-4322-9f1b-309341c2472c,215,932.51,4,0.43,259.85
a5e0ae06-88d9-4322-9f1b-309341c2472c,353,561.24,9,0.04,184.57
7f28dccf-f5ad-469e-91af-525c748456af,329,607.58,2,0.40,152.65
7f28dccf-f5ad-469e-91af-525c748456af,479,617.39,2,0.08,175.54
7f28dccf-f5ad-469e-91af-525c748456af,367,733.92,5,0.22,254.93
7f28dccf-f5ad-469e-91af-525c748456af,298,702.18,5,0.06,234.23
09909ed0-4d9f-45d3-86b0-9acd75fb592f,91,934.02,10,0.48,177.74
09909ed0-4d9f-45d3-86b0-9acd75fb592f,14,952.82,10,0.46,104.99
09909ed0-4d9f-45d3-86b0-9acd75fb592f,403,825.40,4,0.41,156.13
97ba998e-2c07-458a-bbd2-a61879f0a7b8,51,37.40,7,0.38,7.34
eed42672-0f9a-40bf-aec7-199c2e7c5d07,334,826.19,4,0.03,167.71
eed42672-0f9a-40bf-aec7-199c2e7c5d07,278,22.69,9,0.09,4.45
eed42672-0f9a-40bf-aec7-199c2e7c5d07,47,409.09,9,0.43,53.63
eed42672-0f9a-40bf-aec7-199c2e7c5d07,193,407.79,2,0.31,38.97
eed42672-0f9a-40bf-aec7-199c2e7c5d07,411,328.44,3,0.08,57.03
eda0ad83-baae-4929-9e0e-67b99a9c8156,42,1262.84,9,0.05,346.05
eda0ad83-baae-4929-9e0e-67b99a9c8156,463,393.44,5,0.44,25.99
eda0ad83-baae-4929-9e0e-67b99a9c8156,70,814.30,4,0.30,260.17
eda0ad83-baae-4929-9e0e-67b99a9c8156,405,338.98,6,0.30,41.43
eda0ad83-baae-4929-9e0e-67b99a9c8156,102,961.01,5,0.26,288.80
cd551545-9dc6-4401-bd30-09a3dd3cb5f8,165,196.07,1,0.23,65.27
cd551545-9dc6-4401-bd30-09a3dd3cb5f8,225,40.78,10,0.06,6.62
cd551545-9dc6-4401-bd30-09a3dd3cb5f8,372,924.42,5,0.38,220.44
e68ef790-2001-45de-b3e2-0869fa472e83,342,142.29,8,0.21,24.76
e68ef790-2001-45de-b3e2-0869fa472e83,221,710.33,3,0.20,276.01
e68ef790-2001-45de-b3e2-0869fa472e83,5,890.69,4,0.47,202.75
39004f89-578c-45ec-8544-6a48825374a3,81,727.19,5,0.17,95.56
39004f89-578c-45ec-8544-6a48825374a3,308,1009.91,2,0.13,173.06
555f9b41-abfd-444e-85ca-a7790a4f3cd2,361,400.25,9,0.24,35.13
555f9b41-abfd-444e-85ca-a7790a4f3cd2,186,326.57,8,0.21,45.41
300c372f-2986-490f-82b4-f747c45e75e1,137,1097.06,3,0.36,85.15
0cd85d81-0d83-4725-8a66-a8fb7a7b107d,356,468.53,10,0.28,131.72
0cd85d81-0d83-4725-8a66-a8fb7a7b107d,88,1004.77,2,0.10,345.96
0cd85d81-0d83-4725-8a66-a8fb7a7b107d,476,903.90,1,0.19,245.87
0cd85d81-0d83-4725-8a66-a8fb7a7b107d,98,363.87,7,0.14,128.15
0cd85d81-0d83-4725-8a66-a8fb7a7b107d,220,445.16,9,0.01,45.51
d9d35ea6-44be-417a-83cd-3f77182396a0,478,528.75,8,0.43,121.00
5d4aeedb-e8f3-40c7-8c86-d3bc218b073b,158,217.43,6,0.48,37.09
dbc171d0-1964-4894-8b24-02d9aac36f36,323,433.88,7,0.21,54.33
dbc171d0-1964-4894-8b24-02d9aac36f36,139,184.81,1,0.05,85.89
dbc171d0-1964-4894-8b24-02d9aac36f36,400,246.36,9,0.12,64.03
dbc171d0-1964-4894-8b24-02d9aac36f36,222,362.49,10,0.31,63.82
dbc171d0-1964-4894-8b24-02d9aac36f36,13,179.64,5,0.05,74.98
a3252389-888e-4772-bb8c-3279374bad69,405,1125.88,4,0.33,295.02
a3252389-888e-4772-bb8c-3279374bad69,374,1071.66,2,0.04,407.01
a3252389-888e-4772-bb8c-3279374bad69,330,558.15,8,0.12,221.94
a3252389-888e-4772-bb8c-3279374bad69,278,487.02,4,0.35,67.14
a3252389-888e-4772-bb8c-3279374bad69,60,924.92,8,0.43,136.88
bfa2aa12-a518-4e1e-9678-176c2751a840,159,951.75,7,0.16,313.80
d3cf2696-d9ca-4fa6-a0d0-ae7e42765f93,483,468.60,10,0.21,46.20
d3cf2696-d9ca-4fa6-a0d0-ae7e42765f93,226,359.50,10,0.31,28.94
d3cf2696-d9ca-4fa6-a0d0-ae7e42765f93,191,137.14,8,0.39,31.72
d3cf2696-d9ca-4fa6-a0d0-ae7e42765f93,138,274.02,10,0.11,51.94
d3cf2696-d9ca-4fa6-a0d0-ae7e42765f93,450,552.06,2,0.35,113.17
261bdaa6-beef-4833-aa79-6ca67c3e667e,453,614.97,7,0.30,56.59
261bdaa6-beef-4833-aa79-6ca67c3e667e,326,915.09,7,0.14,331.39
261bdaa6-beef-4833-aa79-6ca67c3e667e,246,1202.66,9,0.19,313.16
261bdaa6-beef-4833-aa79-6ca67c3e667e,409,462.68,3,0.42,28.36
6dcf8546-e19d-49bd-b5e9-5a30b8296158,46,98.19,1,0.08,27.32
6dcf8546-e19d-49bd-b5e9-5a30b8296158,259,256.19,10,0.08,116.65
b7f54115-77f2-474a-a345-7dd2c783baed,433,1025.21,8,0.23,340.77
b7f54115-77f2-474a-a345-7dd2c783baed,474,1180.68,7,0.27,197.30
53901ab1-b0ca-4420-9818-6f7a739c0553,368,232.52,3,0.08,89.33
53901ab1-b0ca-4420-9818-6f7a739c0553,301,171.22,2,0.02,40.52
53901ab1-b0ca-4420-9818-6f7a739c0553,113,781.43,6,0.18,134.91
53901ab1-b0ca-4420-9818-6f7a739c0553,107,1065.83,8,0.27,319.76
53901ab1-b0ca-4420-9818-6f7a739c0553,306,59.27,4,0.03,10.25
745f85ec-0506-460a-bd93-2e2541dda8d1,335,279.53,3,0.33,81.29
745f85ec-0506-460a-bd93-2e2541dda8d1,351,675.23,2,0.02,179.70
745f85ec-0506-460a-bd93-2e2541dda8d1,222,1358.93,7,0.44,313.93
745f85ec-0506-460a-bd93-2e2541dda8d1,395,41.56,10,0.01,8.91
b910dbb8-073c-4d5e-83a2-4a77a8d31768,239,27.00,5,0.45,4.32
b910dbb8-073c-4d5e-83a2-4a77a8d31768,174,31.35,3,0.37,5.18
b910dbb8-073c-4d5e-83a2-4a77a8d31768,95,847.01,10,0.32,253.35
92f8c8f5-96d3-4c4c-a232-99e7d4dc86ac,241,256.59,2,0.11,104.40
92f8c8f5-96d3-4c4c-a232-99e7d4dc86ac,413,799.95,8,0.21,101.26
92f8c8f5-96d3-4c4c-a232-99e7d4dc86ac,333,372.18,2,0.40,42.30
92f8c8f5-96d3-4c4c-a232-99e7d4dc86ac,246,835.67,7,0.42,220.92
92f8c8f5-96d3-4c4c-a232-99e7d4dc86ac,68,859.92,3,0.02,238.51
6facbf5c-04df-4140-b392-e939351217d6,411,175.68,6,0.40,35.71
123e1493-503f-4578-81a4-cfa9de31e32d,366,299.16,1,0.19,28.79
123e1493-503f-4578-81a4-cfa9de31e32d,400,213.13,5,0.38,59.02
de522a94-3ea9-4fe3-b016-c0f90afba99e,273,467.84,6,0.43,89.85
de522a94-3ea9-4fe3-b016-c0f90afba99e,177,378.58,5,0.19,58.99
de522a94-3ea9-4fe3-b016-c0f90afba99e,267,359.08,1,0.07,45.67
de522a94-3ea9-4fe3-b016-c0f90afba99e,222,226.13,6,0.10,22.13
de522a94-3ea9-4fe3-b016-c0f90afba99e,197,400.10,1,0.41,75.82
08b01b19-3fb6-4cb2-8b9e-d46e979c5fce,441,1141.89,1,0.13,352.76
08b01b19-3fb6-4cb2-8b9e-d46e979c5fce,228,494.27,6,0.02,57.38
08b01b19-3fb6-4cb2-8b9e-d46e979c5fce,459,610.38,7,0.15,81.29
08b01b19-3fb6-4cb2-8b9e-d46e979c5fce,482,326.13,7,0.48,62.47
0ff5e29b-ab8f-4cc3-bd28-4f7285c36ee6,269,81.92,7,0.49,5.19
4dc0a751-b519-4eb2-9ff9-04e34c47375c,238,968.38,1,0.32,156.11
4dc0a751-b519-4eb2-9ff9-04e34c47375c,339,712.14,5,0.16,111.52
4dc0a751-b519-4eb2-9ff9-04e34c47375c,205,343.37,7,0.18,72.45
1865552d-97de-44fd-8484-1dc0283756da,362,259.57,9,0.45,56.08
b11d9902-e953-4638-a450-25b62eb727a8,192,293.75,9,0.20,93.31
b11d9902-e953-4638-a450-25b62eb727a8,384,228.39,1,0.17,24.83
b11d9902-e953-4638-a450-25b62eb727a8,202,90.99,3,0.06,24.30
b11d9902-e953-4638-a450-25b62eb727a8,237,445.11,10,0.39,97.18
0e74015f-4b45-4af1-a310-215094ef3ce3,221,135.13,3,0.25,20.13
01ba140f-e2a1-4462-82e6-53b496b76a05,48,917.09,4,0.09,219.59
01ba140f-e2a1-4462-82e6-53b496b76a05,141,708.17,8,0.02,143.18
01ba140f-e2a1-4462-82e6-53b496b76a05,382,123.21,4,0.11,28.47
1253bd43-dd76-4e64-a8e5-f83d66a2cfd2,268,796.15,4,0.32,151.14
1253bd43-dd76-4e64-a8e5-f83d66a2cfd2,198,130.82,3,0.25,22.77
1253bd43-dd76-4e64-a8e5-f83d66a2cfd2,213,774.85,7,0.32,170.57
1253bd43-dd76-4e64-a8e5-f83d66a2cfd2,463,324.09,10,0.47,32.00
1253bd43-dd76-4e64-a8e5-f83d66a2cfd2,459,561.07,8,0.14,170.15
35115814-fb3d-47fc-bafb-60a3c46a0db9,231,471.54,8,0.02,207.96
35115814-fb3d-47fc-bafb-60a3c46a0db9,55,134.77,5,0.03,48.93
2ff60d8c-8351-4399-917e-01017dab181b,140,272.26,9,0.16,26.24
2ff60d8c-8351-4399-917e-01017dab181b,37,803.53,9,0.13,102.43
b26ab015-8e09-43c6-a4c6-cf01e5f0c7ff,304,329.00,6,0.00,61.13
b26ab015-8e09-43c6-a4c6-cf01e5f0c7ff,210,1213.43,10,0.09,271.64
b26ab015-8e09-43c6-a4c6-cf01e5f0c7ff,240,978.46,9,0.33,134.77
a7c9802c-082c-4abb-9c07-9c23dadfbb2c,111,1061.74,5,0.05,175.77
a7c9802c-082c-4abb-9c07-9c23dadfbb2c,129,331.98,6,0.21,60.35
a7c9802c-082c-4abb-9c07-9c23dadfbb2c,165,632.74,8,0.37,168.42
a7c9802c-082c-4abb-9c07-9c23dadfbb2c,51,1144.07,9,0.44,133.72
2eb3fb7a-0e70-41d4-9864-5ac5f966c07e,283,452.09,7,0.38,75.15
2eb3fb7a-0e70-41d4-9864-5ac5f966c07e,10,611.72,7,0.43,137.05
2eb3fb7a-0e70-41d4-9864-5ac5f966c07e,428,79.18,10,0.42,11.64
86910da0-6773-45fe-a353-7397818d61b4,396,1169.97,5,0.40,159.35
86910da0-6773-45fe-a353-7397818d61b4,39,296.38,6,0.03,114.31
86910da0-6773-45fe-a353-7397818d61b4,187,889.06,7,0.25,172.36
86910da0-6773-45fe-a353-7397818d61b4,230,809.56,2,0.49,185.37
586e1c1d-a400-4a30-a684-6938eca72e7f,261,757.33,7,0.33,251.54
586e1c1d-a400-4a30-a684-6938eca72e7f,253,446.83,5,0.37,64.59
586e1c1d-a400-4a30-a684-6938eca72e7f,108,232.39,5,0.11,50.75
76362e24-5ae9-43e5-8ab1-182d5b626cdd,298,327.81,10,0.48,43.37
76362e24-5ae9-43e5-8ab1-182d5b626cdd,460,373.01,1,0.23,42.90
76362e24-5ae9-43e5-8ab1-182d5b626cdd,42,439.75,7,0.39,71.51
76362e24-5ae9-43e5-8ab1-182d5b626cdd,113,712.45,10,0.46,152.30
d0531c5a-ad04-4208-b7b6-5fbd4080606a,194,574.10,10,0.43,158.19
d0531c5a-ad04-4208-b7b6-5fbd4080606a,338,748.58,9,0.05,76.56
d0531c5a-ad04-4208-b7b6-5fbd4080606a,9,1029.97,3,0.20,408.70
d0531c5a-ad04-4208-b7b6-5fbd4080606a,180,1196.83,4,0.40,285.63
0981ffbf-afe1-4db9-93f9-6f5432750f44,499,665.01,6,0.23,63.26
0981ffbf-afe1-4db9-93f9-6f5432750f44,458,316.92,5,0.18,40.16
0981ffbf-afe1-4db9-93f9-6f5432750f44,426,421.19,6,0.35,55.36
cf5d5980-a918-4e5d-bf65-896e799a7421,278,359.68,4,0.46,63.51
cf5d5980-a918-4e5d-bf65-896e799a7421,285,668.15,6,0.13,274.48
cf5d5980-a918-4e5d-bf65-896e799a7421,33,570.19,1,0.31,167.57
cf5d5980-a918-4e5d-bf65-896e799a7421,185,340.20,1,0.49,41.70
5bf47b4f-f501-46f3-9f90-c17958ecc89f,123,251.16,10,0.31,52.44
5bf47b4f-f501-46f3-9f90-c17958ecc89f,272,459.11,6,0.14,156.84
5bf47b4f-f501-46f3-9f90-c17958ecc89f,332,711.34,3,0.03,100.02
512145bf-2150-4a6d-84c0-e6171a216ffe,5,371.65,5,0.29,52.81
f2c9aed0-d9f7-4502-ac5e-5c8f2d6e00e7,257,225.71,4,0.23,47.65
08d4eb3e-3ec9-478d-a01d-35d43ec298bb,334,961.36,10,0.14,340.18
08d4eb3e-3ec9-478d-a01d-35d43ec298bb,97,353.30,8,0.34,94.44
08d4eb3e-3ec9-478d-a01d-35d43ec298bb,28,1119.44,2,0.08,223.92
08d4eb3e-3ec9-478d-a01d-35d43ec298bb,105,956.52,1,0.48,133.62
c2251602-9400-43ba-adf6-53bd7d3ef252,287,723.95,1,0.25,95.86
c2251602-9400-43ba-adf6-53bd7d3ef252,248,218.68,9,0.21,19.72
c2251602-9400-43ba-adf6-53bd7d3ef252,43,637.39,9,0.12,246.15
ba97b0ed-3d5f-45e2-894f-ba8942b824b4,282,249.23,7,0.17,65.65
ba97b0ed-3d5f-45e2-894f-ba8942b824b4,180,480.40,1,0.10,126.05
ba97b0ed-3d5f-45e2-894f-ba8942b824b4,256,674.20,7,0.24,242.25
f1d0abc0-4075-475a-ac5f-be336b484c31,244,715.11,1,0.41,102.54
f1d0abc0-4075-475a-ac5f-be336b484c31,387,293.05,9,0.19,53.36
3013e1a0-9232-41e8-8f1a-decea630efd6,459,105.33,2,0.28,24.01
003787b2-c4f9-4d7c-8c60-fc581c844a3d,64,413.40,3,0.02,55.98
003787b2-c4f9-4d7c-8c60-fc581c844a3d,379,127.65,4,0.14,32.71
003787b2-c4f9-4d7c-8c60-fc581c844a3d,69,432.21,8,0.48,28.43
003787b2-c4f9-4d7c-8c60-fc581c844a3d,146,721.03,10,0.40,151.94
003787b2-c4f9-4d7c-8c60-fc581c844a3d,399,393.47,3,0.19,43.86
